NIT,FRACASO,ACTIVOS,TAMA¥O,TIPO.COMERCIO,REGION,ZONA,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B33,B41,B42,B43,B44,B51,B52,B53,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,A1,A2,A3,A4,A5
830127591,0,4268.831068,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.016212553,0.030796374,0.069493327,0.055305193,0.036650216,0.069618509,0.157097125,0.125023325,0.467291269,0.08955289,0.556844159,0.041523769,0.584733234,0.900063745,0.432772476,0.088860572,1.25132497,1.926130027,0.021859921,0.280441371,0.166003721,0.307829052,0.473832773,0.227830288,0.233296544,0.526443572,0.078476502,1.085253121,0.20211113,0.432772476,0.288526828,0.103907948,0.795834586,1.899538816
830127739,0,4041.421359,PEQUE¥A,POR MAYOR,CUNDINAMARCA,CAPITAL,0.005732391,0.009472048,0.034581474,0.013045195,0.010160779,0.016789396,0.061296361,0.023122872,0.726094737,0,0.726094737,0.012041541,0.438749049,0.661213415,-0.064881322,0.01658398,0.604258683,0.910643448,0.007287423,0.256940012,0.134633274,0.265526665,0.40015994,-0.039265546,0.165764806,0.605190292,0.047551866,1.724135783,-1.143201602,-0.064881322,0.102736106,0.016789396,0.377230751,1.652372837
830127824,0,2283.631068,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.001161155,-0.002867891,-0.01485662,-0.003553936,0.00835677,0.020640053,0.106922264,0.025577477,0.746098493,0.060863569,0.806962062,0.026341753,0.576636058,0.894966522,0.148868029,0.035305999,0.772868547,1.199528655,0.010665281,0.222475848,0.128886033,0.233469122,0.362355154,0.060273872,0.07815744,0.404881239,0.188689116,4.124710078,-1.219682437,0.148868029,0.040237514,0.036971575,0.23921563,2.469860056
830129024,0,10456.42718,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.050335781,0.142507249,0.339430111,0.245635529,0.061654603,0.174552332,0.415756517,0.300870691,0.578367325,0.001789991,0.580157315,0.546016337,0.668588486,0.956630572,0.378263247,0.944064981,1.15599284,1.654019048,0.192861477,0.038988825,0.101740953,0.23615587,0.337896823,0.133608472,0.148294978,0.353215581,0.283506752,0.340820401,0.040516123,0.378263247,0.129017477,0.274375173,0.723670414,2.83113219
830129316,0,1208.021359,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.162986726,0.200285364,0.261555017,0.855001439,0.088294618,0.108500368,0.14169191,0.463178982,0.234251493,0,0.234251493,0.200910415,0.289691892,0.333602553,0.099351059,0.85766973,1.23667042,1.42412135,0.163495375,0.072247927,0.035733289,0.235743302,0.271476591,0.080849162,0.623145094,0.813772522,0.69902581,1.007922411,0.192893285,0.099351059,0.275445963,0.176761188,3.268916227,1.228844637
830129626,0,2101.778641,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.053838792,-0.031572188,-0.034710206,-0.34922592,0.055830639,0.032740249,0.035994363,0.362146064,0.0904062,0,0.0904062,0.035508114,0.384731683,0.954615961,0.864209761,0.392761941,4.255589612,10.55918693,0.060550569,0.595517004,0.971800896,0.656067573,1.627868468,1.473702387,1.551093977,1.705260058,0.246696372,2.672963967,2.044857356,0.864209761,0.237143086,0.048866243,10.06118834,0.586420819
830129747,0,4304.899029,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-3.61E-05,-5.18E-05,-0.000111165,-9.71E-05,0.051393872,0.073836892,0.15837082,0.138330366,0.533772116,0,0.533772116,0.024180544,0.412692016,0.721043105,0.18727099,0.045301251,0.773161436,1.35084446,0.016830771,0.270421848,0.214626537,0.287252619,0.501879156,0.13034922,0.324516045,0.696045982,0.102497671,1.74933903,-0.513240229,0.18727099,0,0.114311156,0.873458673,1.436686694
830130274,0,5904.864078,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.034426998,0.031264977,0.098453658,0.04581354,0.053776642,0.048837412,0.153789394,0.071562974,0.682439663,0,0.682439663,0.0327089,0.392760646,0.848109826,0.165670162,0.047929365,0.575524353,1.242761626,0.036016954,0.395708545,0.501401466,0.432482965,0.933884431,0.182425413,0.349677183,1.1011362,0.143963881,1.725908398,-1.277759198,0.165670162,0.073805415,0.085019962,0.465331009,0.908152869
830130401,0,1053.165049,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.017870508,-0.063606801,-0.227882091,-0.088235125,0.00486133,0.017303015,0.06199097,0.024002681,0.720878457,0,0.720878457,0.019450709,0.187161317,0.986434745,0.265556289,0.026981954,0.259629506,1.368378728,0.005464731,0.047118762,0.224558094,0.052583493,0.277141587,0.074608778,0.078419975,0.280952784,0.052194526,0.502233416,-1.432190081,0.265556289,0.047496335,0.017303015,0.3871964,3.559316934
830130797,0,7648.458252,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.002741059,0.003610441,0.013196962,0.004970191,-0.028212238,-0.037160305,-0.135829168,-0.051155483,0.726418814,0,0.726418814,0.006259406,0.635227845,0.704414933,-0.022003881,0.0086168,0.874465024,0.969709099,0.004752163,0.477515109,0.052527087,0.482267273,0.53479436,-0.016705426,0.207703824,0.759203609,0.064515197,6.547242821,-0.939898052,-0.022003881,0.0710669,-0.037160305,0.376616328,1.317169713
830132355,0,5239.403883,MEDIANA,POR MAYOR,CUNDINAMARCA,CAPITAL,0.017671817,0.032546374,0.040452694,0.166523551,0.066181578,0.121887321,0.15149677,0.623636587,0.195446072,0,0.195446072,0.226880631,0.808966645,0.952472172,0.7570261,1.160834952,4.139078555,4.873324712,0.123190157,0.303609206,0.07791969,0.439247401,0.51716709,0.411045065,0.436851413,0.542973439,0.255203791,0.890783926,0.670938899,0.7570261,0.274063456,0.19680902,4.116500888,1.841710715
830132902,0,3953.528155,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.007481335,0.010672046,0.021371078,0.021317174,0.031395711,0.044785654,0.089684555,0.089458345,0.500631369,0,0.500631369,0.028690458,0.318137379,0.861938739,0.36130737,0.05730855,0.635472322,1.721703417,0.020112631,0.201584534,0.381216502,0.223021176,0.604237678,0.253284272,0.350068199,0.701021605,0.08741281,0.969286796,-0.556014562,0.36130737,0.129625607,0.07154888,0.997477708,1.426489559
830133097,0,1508.968932,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.02321045,0.041536356,0.063959202,0.118478815,0.043828889,0.078434167,0.120775802,0.223726589,0.350580447,0,0.350580447,0.277582292,0.72506724,0.790481062,0.439900615,0.791779162,2.068190757,2.25477795,0.155112546,0.249916966,0.03655314,0.405166427,0.441719567,0.245815768,0.362894619,0.558798419,1.693971301,4.423293839,2.283844632,0.439900615,0.346252132,0.124498205,1.85241236,1.789554098
830133159,0,2763.38835,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.003227203,-0.005674423,-0.023280174,-0.007503319,-0.020177724,-0.035478697,-0.145556685,-0.046913662,0.756255119,0,0.756255119,0.014755777,0.10832359,0.698028859,-0.05822626,0.019511639,0.143236835,0.923007119,0.008392022,0.051798947,0.335381832,0.061606646,0.396988479,-0.033114898,0.138624511,0.568727888,0.010551487,0.077459488,-0.463319619,-0.05822626,0,-0.013795765,0.322305099,1.758310119
830133309,0,3569.139806,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.032833199,-0.050933963,-0.092070308,-0.113999081,0.049065715,0.076115376,0.137589258,0.170359471,0.446792745,0,0.446792745,0.09549542,0.635258479,0.981338965,0.53454622,0.213735387,1.421819146,2.196407565,0.061558536,0.228790059,0.22309141,0.409502169,0.63259358,0.34458074,0.35661007,0.64462291,0.143885949,0.957163904,0.283967241,0.53454622,0.228223435,0.124606206,1.238174211,1.551294539
830133862,0,9392.165049,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.019666507,-0.040500969,-0.072917475,-0.091102612,0.060353412,0.124291093,0.223772244,0.279579564,0.4445643,0,0.4445643,0.036082453,0.689138601,0.958228445,0.513664145,0.081163632,1.550143817,2.155432735,0.017520959,0.314785688,0.130664956,0.334632714,0.46529767,0.249425626,0.269709106,0.485581149,0.155290045,2.945267658,1.031971748,0.513664145,0.351633589,0.191406873,1.249393395,2.059388016
830134292,0,2855.691262,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.000721851,-0.000538993,-0.00098691,-0.001187583,0.054777695,0.040901526,0.074891682,0.09011974,0.453857564,0,0.453857564,0.003630894,0.386981288,0.983041901,0.529184337,0.008000074,0.8526492,2.165970074,0.004862704,0.508381962,0.798278935,0.518267781,1.316546716,0.708714349,0.731425619,1.339257985,0.012599894,1.329883305,-0.245088965,0.529184337,0.344420303,0.066551069,1.203334438,0.746682126
830134845,0,11697.95728,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.077569928,-0.086504402,-0.352570372,-0.11462905,0.020684963,0.023067449,0.094017168,0.030567227,0.636468138,0.118178284,0.754646422,0.112082591,0.387133476,0.499139291,-0.137328847,0.176100868,0.60825272,0.784232959,0.100506314,0.233861278,0.100437467,0.347148992,0.447586459,-0.123145048,0.220012612,0.896716541,0.643488781,2.215153689,-1.43893836,-0.137328847,0,0.048167502,0.325123887,1.115179607
830134902,0,2434.95534,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.014968525,0.042724863,0.086270581,0.084644344,0.066060765,0.188558126,0.38073894,0.373561852,0.504757445,0,0.504757445,0.138754155,0.903375605,0.989670648,0.484913203,0.274892735,1.789722201,1.960685589,0.048612095,0.267882795,0.030233205,0.31649489,0.346728095,0.169887863,0.17350672,0.350346952,0.506403137,3.296998501,1.454813999,0.484913203,0.214664477,0.285236199,0.981149581,2.8543134
830135100,0,1283.568932,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.004078019,0.007976395,0.015900924,0.016004994,0.014603698,0.028564082,0.05694243,0.057315113,0.498369108,0,0.498369108,0.072106403,0.226595697,0.901286329,0.402917221,0.144684737,0.454674444,1.808471502,0.036865184,0.077243091,0.344942935,0.115849518,0.460792453,0.205995818,0.256464258,0.511260893,0.093810269,0.290369577,-0.35800751,0.402917221,0.270621436,0.056063616,1.006544918,1.955948547
830135285,0,4394.6,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.121150618,-0.147709051,-3.268557791,-0.154700087,0.001485714,0.001811409,0.0400835,0.001897143,0.785324107,0.169484998,0.954809105,0.29843887,0.974813679,0.974813679,0.189489572,0.380020004,1.241288368,1.241288368,0.244778863,0.477429221,0,0.799539899,0.799539899,0.155418904,0.037065466,0.82019766,2.116724377,6.89841813,1.328384036,0.189489572,0.133951199,0.026083643,0.047329769,1.219218304
830135448,0,5936.561165,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.007560859,0.010949121,0.018909501,0.026009109,0.071085821,0.102941635,0.177783684,0.244532899,0.420972539,0,0.420972539,0.025798552,0.335233593,0.973848945,0.552876405,0.061283218,0.79633126,2.313331283,0.017815058,0.21228058,0.44099257,0.231493846,0.672486415,0.381785978,0.399844456,0.690544893,0.058278247,0.752709885,-0.198255958,0.552876405,0.425938373,0.15743804,1.375451857,1.448131772
830135581,0,18656.38835,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,-0.012117095,-0.01582792,-0.026353112,-0.039630153,-0.021185117,-0.027672999,-0.046074887,-0.069288013,0.339374518,0.060016332,0.399390851,0.006776531,0.892012241,0.895847629,0.556473111,0.019967707,2.628400755,2.6397021,0.005187786,0.676810249,0.002936189,0.682881665,0.685817853,0.426009046,0.459797474,0.765551899,0.006535129,0.86023592,0.532951004,0.556473111,0.043202116,-0.026500437,1.503812988,1.306247169
830135709,0,4908.330097,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.001458178,-0.00276747,-0.014027159,-0.003447675,0.003294883,0.006253346,0.031695614,0.007790328,0.7960109,0.006695383,0.802706283,0.023072741,0.203080005,0.909493106,0.113482206,0.028985459,0.255122141,1.142563633,0.012157011,0.084899726,0.372208563,0.107002711,0.479211273,0.059793694,0.10395392,0.526899292,0.052831692,0.449131451,-1.37356497,0.113482206,0.135099561,0.020067193,0.24578569,1.897895889
830136103,0,1035.500971,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.038110479,-0.189647022,-1.951412922,-0.210061762,0.007794684,0.038788246,0.399119819,0.042963645,0.902815534,0,0.902815534,0.004021435,0.927819407,0.927819407,0.025003873,0.004454327,1.02769544,1.02769544,0.000808127,0.185641635,0,0.186449761,0.186449761,0.005024648,0.019529685,0.200954798,0.002822677,0.651243716,0.017550415,0.025003873,0,0.057734146,0.107645983,4.976243474
830136214,0,1136.829126,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.000216984,-0.000586675,-0.000659097,-0.005339156,0.024920577,0.067379345,0.075697052,0.613199972,0.10988152,0,0.10988152,0.058732473,0.145218215,0.98315826,0.87327674,0.53450729,1.321589068,8.9474396,0.02172249,0.031987171,0.309916189,0.053709661,0.36362585,0.322985637,0.329214637,0.369854849,0.152323065,0.376624419,0.091645958,0.87327674,0.801598727,0.10230738,8.100711418,2.703763386
830136392,0,3381.225243,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.392388552,-0.228798823,-0.704519299,-0.338840128,-0.192760312,-0.112397093,-0.346094092,-0.166454725,0.675241227,0,0.675241227,0.093931469,0.523066846,0.949966317,0.27472509,0.139108018,0.774637012,1.406854734,0.161091882,0.717158607,0.732129923,0.897056373,1.629186296,0.471151812,0.556959267,1.714993751,0.505841803,2.757779008,-0.878544832,0.27472509,0,-0.092160869,0.480952229,0.583092504
830136427,0,2621.535922,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.02204512,-0.029806243,-0.053262589,-0.067681373,-0.094332605,-0.127542995,-0.227914334,-0.289613319,0.44039064,0,0.44039064,0.035745518,0.458801587,0.904156956,0.463766316,0.081167751,1.041805945,2.053079413,0.026437891,0.300780313,0.329391136,0.339336149,0.668727285,0.343008133,0.413895006,0.739614158,0.041391359,0.518501318,0.008552994,0.463766316,0.491776217,-0.119148153,1.270711295,1.352056325
830136569,0,925.7533981,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.017295408,-0.05559969,-0.170391872,-0.082529446,0.00297397,0.009560446,0.029299124,0.014191055,0.673695178,0,0.673695178,0.036799619,0.477719792,0.634154837,-0.039540341,0.054623545,0.709103773,0.941308262,0.011447265,0.136445246,0.048662284,0.148604401,0.197266685,-0.012299823,0.101503713,0.31107022,0.038862394,0.502081223,-0.20937744,-0.039540341,0.232231137,0.016163233,0.484350835,3.214708237
830136619,0,2241.899029,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.003581445,-0.006267486,-0.012266991,-0.012814924,0.056856223,0.09949772,0.194741178,0.203439728,0.469723935,0.019353204,0.489077139,0.00362312,0.788395631,0.948198432,0.478474497,0.007713297,1.678423372,2.01862916,0.002070368,0.446699595,0.091316502,0.450514827,0.54183133,0.273415842,0.291957889,0.571432425,0.004899713,1.066183895,0.430954481,0.478474497,0.162212707,0.177863327,1.044667232,1.749988198
830137141,0,5512.258252,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.002321117,0.005419188,0.018003219,0.007752908,0.022377109,0.052244573,0.173562982,0.074743181,0.698987815,0,0.698987815,0.020116068,0.810696302,0.96388269,0.264894875,0.028778854,1.159814641,1.378969231,0.008616004,0.338616986,0.065611953,0.34723299,0.412844943,0.113458319,0.128927887,0.428314511,0.026562461,1.070491937,0.147506574,0.264894875,0.168080996,0.077977022,0.430640103,2.334732947
830137392,0,4444.656311,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.012225871,0.016335426,0.023449199,0.053846617,0.061365388,0.081992503,0.117698712,0.270272658,0.303369582,0,0.303369582,0.017806659,0.667146721,0.808644931,0.505275349,0.058696256,2.199121995,2.665543875,0.013326981,0.485983517,0.105901056,0.499310498,0.605211554,0.378161623,0.521376888,0.748426819,0.057766914,2.164303129,1.180136205,0.505275349,0.45931757,0.126612268,2.296309383,1.336135978
830137921,0,3383.479612,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.068040436,0.069346415,0.087705526,0.331283135,0.116656649,0.118895776,0.150372828,0.567991373,0.209326729,0,0.209326729,0.092315907,0.482088675,0.994239041,0.784912312,0.44101347,2.303044036,4.749699407,0.090577351,0.3824323,0.502505199,0.473009651,0.97551485,0.770130305,0.77578277,0.981167315,0.34961008,1.825720671,1.032978265,0.784912312,0.396922274,0.180392216,3.777220781,1.019194163
830138087,0,3197.153398,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,,0.011113515,-0.18578923,0.01048625,,-0.074951826,1.253000726,-0.070721421,1.059817863,0,1.059817863,0.011756075,1,1,-0.059817863,0.011092543,0.943558356,0.943558356,,,,,,,,,0.302311113,25.71531044,-1.538234917,-0.059817863,0,-0.074951826,-0.056441644,0
830138127,0,16125.18058,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.003177033,0.005324777,0.01653872,0.00785317,0.043018534,0.0721,0.223942085,0.106335635,0.678041756,0,0.678041756,0.007415782,0.285986303,0.746532403,0.068490647,0.010937059,0.42178273,1.101012432,0.004424634,0.166209365,0.274785267,0.170633999,0.445419266,0.040865009,0.192096692,0.596650949,0.26766445,10.32235868,-14.15080713,0.068490647,0.161916636,0.113061959,0.474835423,1.676021805
830138228,0,11031.13204,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.009198677,0.010314012,0.020409366,0.020851417,0.142881114,0.160205368,0.317014376,0.323880658,0.358864908,0.135778301,0.494643208,0.016904643,0.385453344,0.836586824,0.477721916,0.047105869,1.074090377,2.33120265,0.015076613,0.326159559,0.402348905,0.343771273,0.746120178,0.426062126,0.450708627,0.891862215,0.07536142,1.718362867,0.118532066,0.477721916,0.193718089,0.234595409,1.021659214,1.12124943
830138262,0,1449.976699,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.002832319,-0.008675442,-0.043717225,-0.010823258,-0.011465886,-0.035120212,-0.17697752,-0.043815071,0.801555521,0,0.801555521,0.025427768,0.779146919,0.986974557,0.185419036,0.031723028,0.972043606,1.231324008,0.008301541,0.245798742,0.067850616,0.254372319,0.322222935,0.060534758,0.064787245,0.326475422,0.040904335,1.252032925,-0.037387964,0.185419036,0,-0.032727802,0.247574215,3.063017711
830138537,0,2566.347573,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.005634676,-0.019869163,-0.059200584,-0.029906523,0.036009826,0.126978929,0.378336355,0.191125227,0.664375556,0,0.664375556,0.059861761,0.76933,0.98695225,0.322576694,0.090102293,1.157974572,1.485533659,0.016976137,0.201197383,0.061715275,0.218173519,0.279888794,0.0914792,0.095179398,0.283588992,0.051816952,0.665939913,0.09084964,0.322576694,0,0.20029847,0.505172777,3.526229958
830138582,0,1835.238835,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.000248074,0.000422325,0.00112969,0.000674469,0.052473139,0.089330933,0.23895414,0.142665011,0.62615867,0,0.62615867,0.000989614,0.322495337,0.328371016,-0.297787654,0.001580453,0.515037725,0.524421415,0.000581301,0.186141405,0.003451384,0.189434297,0.192885681,-0.174920963,0.219595019,0.587401662,0.002253318,0.724372086,-0.701369544,-0.297787654,0.200715774,0.089330933,0.597039293,1.702412615
830139432,0,1442.209709,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.023086596,0.076299674,0.504437687,0.089897252,0.012169791,0.040220356,0.265907604,0.047388138,0.848743114,0,0.848743114,0.125252714,0.227827994,0.985219554,0.13647644,0.147574351,0.268429858,1.160798288,0.037898704,0.031037013,0.229169954,0.068935718,0.298105672,0.041294756,0.045766992,0.302577908,1.116708788,2.031233608,-5.535859043,0.13647644,0.022062363,0.067885222,0.178212799,3.304933947
830139515,0,9117.24466,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.017832702,-0.009113316,-0.050691244,-0.01111083,0.027432898,0.014019449,0.077980766,0.017092322,0.820219136,0,0.820219136,0.0035388,0.276986974,0.772739119,-0.047480017,0.004314456,0.337698746,0.94211301,0.006924632,0.535076353,0.970075046,0.542000985,1.512076031,-0.092907676,0.35179057,1.956774277,0.012496432,0.978113862,-1.918295655,-0.047480017,0.087471561,0.021548336,0.219186381,0.511045148
830139603,0,2177.250485,PEQUE¥A,POR MAYOR,CUNDINAMARCA,CAPITAL,0.018277457,0.030671458,0.061202192,0.061484288,0.048875837,0.082018697,0.163661085,0.164415438,0.483271896,0.015578445,0.49885034,0.051491361,0.385422691,0.665048962,0.181777067,0.106547395,0.797527632,1.376138295,0.030684265,0.198993326,0.166632349,0.22967759,0.396309939,0.108322939,0.298640555,0.595910921,0.098991524,0.740970497,-0.188113922,0.181777067,0.228922456,0.12849413,1.004609236,1.678103161
830139912,0,5688.636893,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,-0.069863443,-0.105689003,-0.192204113,-0.234801311,0.024574548,0.037176231,0.067608023,0.082591638,0.314977437,0.135143573,0.450121011,0.020423877,0.709647808,0.709696592,0.394719154,0.064842349,2.253011561,2.253166441,0.013500765,0.419717218,3.22E-05,0.469097422,0.469129669,0.260920608,0.36348568,0.661028494,0.028553014,0.992102729,0.551757572,0.394719154,0.373126906,0.056449624,1.221624798,1.512794092
830140354,0,1345.108738,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.004138527,-0.01715952,-0.077265076,-0.022058387,0.000621866,0.002578436,0.01161006,0.003314553,0.777913633,0,0.777913633,0.006449939,0.637032061,0.990139269,0.212225636,0.00829133,0.818898183,1.272813879,0.001555594,0.15208357,0.08516227,0.153639164,0.238801434,0.051184503,0.053562711,0.241179642,0.017470084,1.725443304,-0.38158702,0.212225636,0,0.022514311,0.285489748,4.146286942
830140371,0,3311.84466,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.088465985,-0.06430535,-0.180320661,-0.099948731,0.001541232,0.001120312,0.003141501,0.001741282,0.266143746,0.377239606,0.643383352,0.011862826,0.274738951,0.922690354,0.656546608,0.044573003,1.032295349,3.466887228,0.016319896,0.355264857,0.891397983,0.37796314,1.269361124,0.903222556,0.490603708,1.375717345,0.044043742,1.002823988,0.014698033,0.656546608,0.303767231,0.010701825,0.5542833,0.726893503
830140438,0,2107.046602,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.063316752,-0.082704489,-0.214536534,-0.134588934,0.021582561,0.028191191,0.073128321,0.045876861,0.414554775,0.199942171,0.614496946,0.137334365,0.157504677,0.954632714,0.540077939,0.33128159,0.379936949,2.302790297,0.105140192,0.01544195,0.610263827,0.120582143,0.730845969,0.413471882,0.295132724,0.765578173,0.589647587,0.676249185,-1.10364926,0.540077939,0.259836469,0.043764337,0.627347387,1.306202338
830140565,0,2611.735922,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.005136497,-0.007914849,-0.015078892,-0.016659189,0.036195013,0.055773037,0.106255421,0.117391196,0.475104084,0,0.475104084,0.000732272,0.25853922,0.979845756,0.504741672,0.001541287,0.544173854,2.062381253,0.000475222,0.166884922,0.46810611,0.167784129,0.635890239,0.327562068,0.340641563,0.648969733,0.001201533,0.42314672,-0.356417943,0.504741672,0.135644583,0.090479286,1.104801945,1.540903911
830140704,0,2813.669903,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.019005053,-0.03395855,-0.079278116,-0.059404141,0.039993264,0.071460642,0.166828827,0.125007045,0.465787338,0.105865577,0.571652915,0.00868347,0.433039589,0.978377589,0.512590251,0.018642563,0.929693776,2.100481293,0.004859742,0.235893224,0.305200826,0.242352522,0.547553348,0.286873403,0.239726342,0.559654426,0.025388192,1.266094381,-0.095745845,0.512590251,0,0.110100782,0.749313218,1.786816924
830140811,0,12491.2699,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.057044055,0.071135684,0.282282623,0.095101391,0.046844406,0.05841641,0.231809641,0.078096976,0.747998359,0,0.747998359,0.183710276,0.190698877,0.66410649,-0.083891869,0.245602512,0.254945581,0.887844848,0.147318173,0.005604193,0.379627892,0.152922367,0.532550259,-0.067273302,0.202081355,0.801904916,0.403610657,0.418964581,-1.224384478,-0.083891869,0.131897811,0.087188674,0.336901328,1.247030639
830140992,0,2871.345631,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.02918122,0.041542152,0.338063162,0.047362146,0.026431211,0.037627262,0.30620443,0.042898785,0.877117187,0,0.877117187,0.087536247,0.42812243,0.996343,0.119225813,0.099799944,0.488101745,1.135929172,0.061489699,0.236079306,0.399145645,0.300733927,0.699879572,0.083749985,0.086318839,0.702448426,0.241771704,1.170013303,-1.252550212,0.119225813,0,0.058233279,0.140098512,1.423592057
830141090,0,11891.01553,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,-0.006071515,-0.006075013,-0.012301764,-0.012001986,-0.127205948,-0.127279229,-0.257737552,-0.251456832,0.147452095,0.358715215,0.506167311,0.008926197,0.528626901,0.709673338,0.562221243,0.060536252,3.585075545,4.812907786,0.008921058,0.3128327,0.1809422,0.528322547,0.709264748,0.561897547,0.493548368,0.999424256,0.010299448,0.381992756,0.211855902,0.562221243,0.61326347,-0.127279229,0.975631335,1.000576076
830141149,0,4684.196117,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.005944544,0.009062649,0.024942785,0.014234621,0.102371535,0.156068709,0.429541975,0.245135702,0.588452599,0.048209899,0.636662497,0.025865803,0.455403256,0.821608854,0.233156256,0.043955628,0.773899644,1.396219265,0.016966386,0.280993676,0.240208493,0.298716705,0.538925198,0.152936255,0.238327197,0.655938888,0.046189336,0.811167286,-0.239650065,0.233156256,0,0.252237105,0.570690914,1.524532268
830141365,0,1492.526214,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.004856325,-0.002902063,-0.003201095,-0.031066136,0.042948174,0.025665151,0.028309721,0.274741468,0.093415642,0,0.093415642,0.019224071,0.11982333,0.246618618,0.153202976,0.205790702,1.282690215,2.640014155,0.032169643,0.165318972,0.212179781,0.200512878,0.41269266,0.256370521,1.517082176,1.673404315,0.118625956,0.734330712,0.157890891,0.153202976,0.143591927,0.041886509,9.704845303,0.597584213
830141549,0,3327.584466,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.023294696,0.037891024,0.129128819,0.053627152,0.001844199,0.002999764,0.010222896,0.004245565,0.706564157,0,0.706564157,0.111448338,0.647127793,0.994033759,0.287469601,0.157732792,0.915879735,1.406855624,0.068516364,0.23758617,0.213271331,0.397842122,0.611113453,0.17673096,0.180398894,0.614781387,0.193314823,0.863649995,-0.361934234,0.287469601,0.179338989,0.019790096,0.415299644,1.626594463
830141960,0,9320.021359,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.013466875,0.010746626,0.02080026,0.02223401,0.04811709,0.038397649,0.074319242,0.079442026,0.352799642,0.130542119,0.483341761,0.033492418,0.153698922,0.643264735,0.290465093,0.094933255,0.435654983,1.823314591,0.041970218,0.148669962,0.613487617,0.192604106,0.806091723,0.363989341,0.647437839,1.253125935,0.097250389,0.441737797,-0.582670237,0.290465093,0.0478137,0.063100711,1.068929443,0.798004392
